ofcNm,rutNm,fctKdCd,fctKdNm,fctCfCd,fctCfNm,fcno,fctNm,lctNm,ccwDt,dgnBgDt,dgnEdDt,dgcoNm,cwkBgDt,cwkEdDt,cstCmpNm,cwkNm,totCtco,xtsLen,xtsHg,xtsSpanCo,xtsMaxSpanLen,ftptBdt,rdwyBdt,alBdt,uplnCrtrCo,godnCrtrCo,crtrStoCo,prmsPssnLwgt,upstSpanCmpsVl,bdsfAbscNm,railngAbscNm,brdgBrktAbscNm,xpsjAbscNm,curbAbscNm,dpltAbscVl,mngdAbscVl,dgldVlCn,upstMspFrmCdCn,upstSbSpanFrmAbrNmCn,upstBrdgBrktFrmCdCn,upstXpsjFrmCdCn,lwstPierFrmCdCn,lwstPierBsCdCn,lwstBrpsFrmCdCn,tnnlXtsLen,tnnlHg,tmnsSlpeVl,algnRdcvVl,dtsbXn,ivrtInstXn,rprsFormCdCn,rprsMnCnmtCdCn,rprsAssCnmtCdCn,rprsDrnFrmCdCn,rprsPtnnFrmNmCn,albdt,bdsfabscnm,brdgbrktabscnm,ccwdt,crtrstoco,cstcmpnm,curbabscnm,cwkbgdt,cwkeddt,cwknm,dgconm,dgldvlcn,dgnbgdt,dgneddt,dpltabscvl,fctcfcd,fctcfnm,fctkdcd,fctkdnm,fctnm,ftptbdt,godncrtrco,index,lctnm,lwstbrpsfrmcdcn,lwstpierbscdcn,lwstpierfrmcdcn,mngdabscvl,ofcnm,prmspssnlwgt,railngabscnm,rdwybdt,rutnm,totctco,uplncrtrco,upstbrdgbrktfrmcdcn,upstmspfrmcdcn,upstsbspanfrmabrnmcn,upstspancmpsvl,upstxpsjfrmcdcn,xpsjabscnm,xtshg,xtslen,xtsmaxspanlen,xtsspanco,algnrdcvvl,dtsbxn,ivrtinstxn,rprsasscnmtcdcn,rprsdrnfrmcdcn,rprsformcdcn,rprsmncnmtcdcn,rprsptnnfrmnmcn,tmnsslpevl,tnnlhg,tnnlxtslen,drnfrmcdcn,totcrtrco
,,,,,,9D533718D7360C10E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,2010-12-31,2,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,0,기타,1,교량,금평교(상),3.7,0,0.0,전라북도 무주군 안성면 금평리,라멘식,,라멘식,Steel,남원국토관리사무소,43,콘크리트,9,일반국도19호선,"213,460",2,,라멘교,,15,,,6.4,15,15,1,,,,,,,,,,,,,
,,,,,,9D530F35A1AF09E4E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,콘크리트,,2010-12-31,3,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,2,2종,1,교량,구량천교(상),3.6,0,0.0,전라북도 무주군 안성면 사전리,역T형,,ㅠ형식,PC,남원국토관리사무소,43,콘크리트,12.5,일반국도19호선,"1,632,848",3,,PSCI형교,,4@35,강핑거조인트,,6.2,140,35,4,,,,,,,,,,,,,
,,,,,,9D535A578B850DDDE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,2010-12-31,2,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,0,기타,1,교량,사교교(하),3.7,2,0.0,전라북도 무주군 안성면 사전리,라멘식,,라멘식,Steel,남원국토관리사무소,43,콘크리트,9,일반국도19호선,"178,930",0,,라멘교,,13.2,,,4.8,13.2,13.2,1,,,,,,,,,,,,,
,,,,,,9D531A67995F0A69E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,콘크리트,,2010-12-31,3,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,2,2종,1,교량,구량천교(하),4.4,3,0.0,전라북도 무주군 안성면 사전리,역T형,,ㅠ형식,PC,남원국토관리사무소,43,콘크리트,12.5,일반국도19호선,"1,632,848",0,,PSCI형교,,4@35,강핑거조인트,,6,140,35,4,,,,,,,,,,,,,
,,,,,,9B3324652C4A107AE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,아스팔트,,2010-12-31,4,중흥종합건설(주),,2004-11-11,2010-12-31,칠곡~가례 국도건설공사,,DB-24,,,RC,0,기타,1,교량,봉두육교,0,2,0.0,경상남도 의령군 가례면 대천리,라멘식,,,Steel,진주국토관리사무소,43,강재,19,일반국도20호선,"35,960,000",2,,라멘교,,1@16.7=16.7,신축이음 없음,,5,16.7,15,1,,,,,,,,,,,,,
,,,,,,9B334AB93ED81249E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,아스팔트,,2010-12-31,5,중흥종합건설(주),,2004-11-11,2010-12-31,칠곡~가례 국도건설공사,,DB-24,,,RC,0,기타,1,교량,가례육교,0,3,0.0,경상남도 의령군 가례면 운암리,라멘식,,,Steel,진주국토관리사무소,43,강재,24,일반국도20호선,"35,960,000",2,,라멘교,,1@16.7=16.7,신축이음 없음,,5,16.7,15,1,,,,,,,,,,,,,
,,,,,,9B3342FF03DA11D7E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2010-12-31,4,중흥종합건설(주),,2004-11-11,2010-12-31,칠곡~가례 국도건설공사,,DB-24,,,RC,2,2종,1,교량,운암육교,0,2,0.0,경상남도 의령군 가례면 운암리,역T형,확대(전면)기초,T형교각,PC,진주국토관리사무소,43,강재,20,일반국도20호선,"35,960,000",2,고무받침,PSCI형교,,12@30=360,강핑거조인트,강재,5,360,30,12,,,,,,,,,,,,,
,,,,,,9B331D12BC300FC8E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2010-12-31,4,중흥종합건설(주),강재,2004-11-11,2010-12-31,칠곡~가례 국도건설공사,,DB-24,,,RC,3,3종,1,교량,입암육교,0.9,2,0.0,울산광역시 울주군 범서읍 입암리,역T형,,,PC,진주국토관리사무소,43,강재,20,일반국도20호선,"35,960,000",2,고무받침,PSCI형교,,1@30=30,ACE조인트,고무재,5,30,30,1,,,,,,,,,,,,,
,,,,,,9B334EB0C6A81299E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2010-12-31,4,중흥종합건설(주),,2004-11-11,2010-12-31,칠곡~가례 국도건설공사,,DB-24,,,RC,3,3종,1,교량,새가례교,0,2,0.0,경상남도 의령군 가례면 가례리,역T형,,,PC,진주국토관리사무소,43,강재,20,일반국도20호선,"35,960,000",2,고무받침,PSCI형교,,1@30=30,모노셀조인트,,4.7,30,30,1,,,,,,,,,,,,,
,,,,,,99B217196D5F4175E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,2010-12-31,0,"LIG건설,효성,삼양건설,효성토건",,2004-06-24,2010-11-10,북면-용대(2공구)도로건설공사,"(주)수성엔지니어링,(주)대한콘설탄트",,2000-06-19,2002-11-02,,2,2종,2,터널,용대터널(하),0,2,0.0,강원도 인제군 북면 원통리,,,,,강릉국토관리사무소,,,7,일반국도46호선,"9,956,000",0,,,,,,,,,,,,,,,,원형,,,,7.7,950,,
,,,,,,99B1C7F9D4A1397EE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,2010-12-31,2,"LIG건설,효성,삼양건설,효성토건",,2004-06-24,2010-11-10,북면-용대(2공구)도로건설공사,"(주)수성엔지니어링,(주)대한콘설탄트",,2000-06-19,2002-11-02,,2,2종,2,터널,용대터널(상),0,0,0.0,강원도 인제군 북면 용대리,,,,,강릉국토관리사무소,,,7,일반국도46호선,"9,956,000",2,,,,,,,,,,,,,,,,원형,,,,7.7,927,,
,,,,,,985EDE6564C65A9AE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2010-12-31,4,"한신공영㈜, ㈜도원이엔씨",,2003-10-30,2010-12-31,기성-원남 국도건설공사,(주)천일기술단,DB-24,1999-05-08,2001-08-21,강상판,2,2종,1,교량,기성교,1.9,2,0.0,경상북도 울진군 기성면 척산리,역T형,,,,포항국토관리사무소,40,,19,일반국도7호선,"9,500,000",2,고무받침,PSCI형교,,8@45,,고무재,7.4,360,45,8,,,,,,,,,,,,,
,,,,,,985EE68EA23C5D32E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2010-12-31,4,"한신공영㈜, ㈜도원이엔씨",,2003-10-30,2008-08-31,기성-원남 국도건설공사,(주)천일기술단,DB-24,1999-05-08,2001-08-21,강상판,3,3종,1,교량,척산교,1.9,2,0.0,경상북도 울진군 기성면 척산리,역T형,강재말뚝기초,,,포항국토관리사무소,40,,19,일반국도7호선,"730,000",2,고무받침,PSCI형교,,1@30,,고무재,5.8,30.3,30.3,1,,,,,,,,,,,,,
,,,,,,985F19A567A96E3CE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,2010-12-31,4,"한신공영㈜, ㈜도원이엔씨",,2003-10-30,2010-12-31,기성-원남 국도건설공사,"㈜천일기술단,두산엔지니어링",DB-24,1999-05-08,2001-08-31,,0,기타,1,교량,원남교,2,2,0.0,경상북도 울진군 매화면 덕신리,역T형,,,,포항국토관리사무소,0,,18,일반국도7호선,"404,000",2,,RC슬래브교,,1,,,8.9,17,17,1,,,,,,,,,,,,,
,,,,,,985EF8C8E68B63B9E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2010-12-31,4,"한신공영㈜, ㈜도원이엔씨",,2003-10-30,2010-12-31,기성-원남 국도건설공사,(주)천일기술단,DB-24,1999-05-08,2001-08-21,강상판,3,3종,1,교량,한곡교,0.9,2,0.0,경상북도 울진군 기성면 사동리,역T형,,,Steel,포항국토관리사무소,0,,20,일반국도7호선,"529,900",2,고무받침,PSCI형교,,1,,고무재,10,30,30,1,,,,,,,,,,,,,
,,,,,,985F107305526B3CE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2010-12-31,4,"한신공영㈜, ㈜도원이엔씨",,2003-10-30,2010-12-31,기성-원남 국도건설공사,(주)천일기술단,DB-24,1999-05-08,2001-08-21,,2,2종,1,교량,사동교,0.9,2,0.0,경상북도 울진군 기성면 사동리,역T형,,T형교각,PC,포항국토관리사무소,0,,20,일반국도7호선,"3,483,621",2,고무받침,PSCI형교,,5,,,18.3,225,45,5,,,,,,,,,,,,,
,,,,,,985EEF5A25AC605DE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2010-12-31,4,"한신공영㈜, ㈜도원이엔씨",,2003-10-30,2010-12-31,기성-원남 국도건설공사,(주)천일기술단,DB-24,1999-05-08,2001-08-21,강상판,3,3종,1,교량,망양교,1.9,2,0.0,경상북도 울진군 기성면 망양리,반중력식,강재말뚝기초,,,포항국토관리사무소,40,,19,일반국도7호선,"1,900,000",2,고무받침,PSCI형교,,3@30,,강재,24,90,30,3,,,,,,,,,,,,,
,,,,,,BD8C34F45C171F9EE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,2010-12-31,2,(주)신삼호 외 3개사,,2003-08-05,2010-12-31,섬진강 수계 치수사업 백록제 개수공사,(주)남경건설엔지니어링 외 1개사,DB-24,,,RC,3,3종,1,교량,군계교,0,1,0.0,전라남도 곡성군 석곡면 봉전리,,,,PC,순천국토관리사무소,40,콘크리트,11.5,일반국도27호선,"1,416,816",1,,PSCI형교,,,,,3.4,65,32.8,2,,,,,,,,,,,,,
,,,,,,7E47707F1DE7141AE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,아스팔트,고무재,2010-12-31,4,(주)남원건설ENG 등 2개사,,2003-08-05,2010-12-31,섬진강 수계 치수사업 백록제 개수공사,우경건설(주),DB-24,2002-07-04,2003-08-04,,2,2종,1,교량,군계교,0,1,0.0,충청남도 부여군 석성면 증산리,역T형,강재말뚝기초,라멘식,,논산국토관리사무소,40,강재,11.5,일반국도4호선,"1,416,816",1,고무받침,PSCI형교,,11@30,기타,강재,9.7,65,32.8,2,,,,,,,,,,,,,
,,,,,,D60ECCCA8C7525EBE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,아스팔트,고무재,2010-12-31,8,남양건설(주),콘크리트,2002-12-30,2010-12-31,천안시 국도대체 우회도로(소정-배방) 건설공사,(주)서영엔지니어링,DB-24,2000-06-23,2002-07-10,2,0,기타,1,교량,운당1교,1.5,4,0.0,세종특별자치시 소정면 운당리,역T형,기타,기타,1,논산국토관리사무소,50,강재,33.8,일반국도1호선,"714,036",4,고무받침,기타,기타,1@40=40,Rail-Type조인트,고무재,3.5,40,40,1,,,,,,,,,,,,,
,,,,,,D61DA93E454521BEE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,아스팔트,고무재,2010-12-31,6,남양건설(주),강재,2002-12-30,2010-12-31,천안시 국도대체 우회도로(소정-배방) 건설공사,(주)서영엔지니어링,DB-24,2000-06-23,2002-07-10,2,0,기타,1,교량,내동교,2,3,0.0,세종특별자치시 소정면 소정리,역T형,확대(전면)기초,중력식,2,논산국토관리사무소,50,강재,20,일반국도43호선,"862,342",3,고무받침,기타,기타,2@35=70,Rail-Type조인트,고무재,8.3,70.2,35,2,,,,,,,,,,,,,
,,,,,,D61D8D1F818C29E1E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2010-12-31,4,남양건설(주),콘크리트,2002-12-30,2010-12-31,천안시 국도대체 우회도로(소정-배방) 건설공사,(주)서영엔지니어링,DB-24,2000-06-23,2002-07-10,,2,2종,1,교량,운당2교,2,2,0.0,세종특별자치시 소정면 운당리,역T형,강재말뚝기초,T형교각,,논산국토관리사무소,50,강재,20.9,일반국도43호선,"966,276",2,고무받침,PSCI형교,PSCI형교,3@35=105,Rail-Type조인트,고무재,6.5,105,35,3,,,,,,,,,,,,,
,,,,,,9BACB534DA986B7CE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,2010-12-31,2,"코오롱건설,제이에이건설",,2002-11-25,2010-11-12,국도29호선 이양능주 도로확포장공사 1공구,"내경엔지니어링,한국기술개발",,1998-12-31,2000-12-31,,2,2종,2,터널,이양터널(상),0,0,0.0,전라남도 화순군 이양면 율계리,,,,,광주국토관리사무소,,,9,일반국도29호선,"3,463",2,,,,,,,,,,,0,N,N,록볼트,비배수식,원형,NATM,면벽식,1.7,4.8,445,,
,,,,,,9BACBB5FFD9C6C38E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,2010-12-31,2,"코오롱건설,제이에이건설",,2002-11-25,2010-11-12,국도29호선 이양능주 도로확포장공사 1공구,"내경엔지니어링,한국기술개발",,1998-12-31,2000-12-31,,2,2종,2,터널,이양터널(하),0,2,0.0,전라남도 화순군 이양면 이양리,,,,,광주국토관리사무소,,,9,일반국도29호선,"3,463,000",0,,,,,,,,,,,0,N,N,록볼트,,원형,NATM,,-1.7,4.8,445,,
,,,,,,917498E98B6205CBE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,2010-12-31,2,계룡건설산업(주),,2002-11-25,2010-07-15,태인-원평간 도로건설공사(2공구),(주)한석엔지니어링,,1998-12-30,2000-12-10,,2,2종,2,터널,항가터널(하),2.6,2,0.0,전라북도 정읍시 태인면 태흥리,,,,,전주국토관리사무소,,,7,일반국도30호선,"4,301,250",0,,,,,,,,,,,3000,N,N,록볼트+숏크리트,배수식,원형,NATM,면벽식,0.6,7.5,395,,
,,,,,,91748D20B5700557E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,2010-12-31,2,계룡건설산업(주),,2002-11-25,2010-07-15,태인-원평간 도로건설공사(2공구),(주)한석엔지니어링,,1998-12-30,2000-12-10,,2,2종,2,터널,항가터널(상),2.6,0,0.0,전라북도 정읍시 태인면 거산리,,,,,전주국토관리사무소,,,7,일반국도30호선,"4,301,250",2,,,,,,,,,,,1975,N,N,록볼트+숏크리트,배수식,원형,NATM,면벽식,0.6,7.5,395,,
,,,,,,9BBEC5B180542133E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,2010-12-31,2,삼광종합건설,,2002-11-20,2010-10-28,이양능주도로확포장공사 2공구,내경엔지니어링,,1998-12-31,2000-12-31,,2,2종,2,터널,용두터널(하),2.8,2,0.0,전라남도 화순군 춘양면 우봉리,,,,,광주국토관리사무소,,,7,일반국도29호선,0,0,,,,,,,,,,,0,N,Y,,배수식,원형,NATM,,0.6,4.8,280,,
,,,,,,9BBEC00C7BF720EDE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,2010-12-31,2,삼광종합건설,,2002-11-20,2010-10-28,이양능주도로확포장공사 2공구,내경엔지니어링,,1998-12-31,2000-12-31,,2,2종,2,터널,용두터널(상),2.8,0,0.0,전라남도 화순군 춘양면 용두리,,,,,광주국토관리사무소,,,7,일반국도29호선,0,2,,,,,,,,,,,0,N,Y,,배수식,원형,NATM,,0.6,4.8,265,,
,,,,,,E673B6426EB11C52E034080020A9316A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,아스팔트,고무재,2010-12-31,4,한신공영(주),콘크리트,2002-10-30,2010-12-31,미상,(주)천일기술단외1개사,DB-24,1999-05-08,2001-08-31,RC,3,3종,1,교량,덕신1교,4,3,0.0,경상북도 울진군 원남면 덕신리,역T형,강재말뚝기초,벽식,,포항국토관리사무소,40,콘크리트,27,일반국도7호선,"620,000",3,고무받침,RC슬래브교,RC중공슬래브교,2@10=20,신축이음 없음,,4,20,10,2,,,,,,,,,,,,,
,,,,,,982324F7941319B1E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,2010-12-31,2,(주)계룡건설산업,,2002-10-20,2010-09-07,은행~옥천간 도로건설공사,"(주)정도엔지니어링, (주)한석엔지니어링",,1999-04-23,2000-12-30,,2,2종,2,터널,오동터널(상),2.2,0,0.0,충청북도 옥천군 군서면 오동리,,,,,보은국토관리사무소,,,7.5,일반국도37호선,"79,703,000",2,,,,,,,,,,,0,N,N,,배수식,원형,NATM,돌출식,0,4.8,231,,
,,,,,,9823B3D11AF24AC6E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,2010-12-31,2,(주)계룡건설산업,,2002-10-20,2010-09-07,은행~옥천간 도로건설공사,"(주)정도엔지니어링, (주)한석엔지니어링",,1999-04-23,2000-12-30,,2,2종,2,터널,오동터널(하),2.2,2,0.0,충청북도 옥천군 군서면 월전리,,,,,보은국토관리사무소,,,7.5,일반국도37호선,"79,703,000",0,,,,,,,,,,,0,N,N,,,원형,NATM,돌출식,0,4.8,211,,
,,,,,,F05C26F5C42A40C1E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,2010-12-31,3,신성건설㈜.㈜경도,,2002-02-14,2013-07-23,거제시 국도대체우회도로 건설공사(아주-상동),㈜동일기술공사.㈜청석엔지니어링.㈜신성엔지니어링,,1999-05-04,2001-07-21,,2,2종,2,터널,아주터널(하),2.6,2,0.0,경상남도 거제시 아주동,,,,,진주국토관리사무소,,,12.5,일반국도14호선,"13,382,000",0,,,,,,,,,,,1375,Y,N,록볼트,배수식,원형,NATM,면벽식,3,8.8,889,,
,,,,,,F05C26F47ECF40BFE044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,2010-12-31,3,신성건설㈜.㈜경도,,2002-02-14,2013-07-23,거제시 국도대체우회도로 건설공사(아주-상동),㈜동일기술공사.㈜청석엔지니어링.㈜신성엔지니어링,,1999-05-04,2001-07-21,,2,2종,2,터널,아주터널(상),2.6,0,0.0,경상남도 거제시 아주동,,,,,진주국토관리사무소,,,12.5,일반국도14호선,"13,382,000",2,,,,,,,,,,,1375,Y,N,록볼트,배수식,원형,NATM,면벽식,3,8.8,853,,
,,,,,,9BE5F9F9E56C4300E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,2010-12-31,2,(주)한진중공업,,2000-11-20,2004-03-20,진동우회도로 건설공사,한국종합기술개발공사,,1998-02-15,1999-12-05,,2,2종,2,터널,진북터널(상),1.6,0,0.0,경상남도 창원시 마산합포구 진북면 망곡리,,,,,진영국토관리사무소,,,7,일반국도2호선,"7,324,084",2,,,,,,,,,,,1500,N,Y,,배수식,원형,NATM,돌출식,1.8,6.8,916,,
,,,,,,9BE6D5058CE4497EE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,2010-12-31,2,(주)한진중공업,,2000-11-20,2004-03-20,진동우회도로 건설공사,한국종합기술개발공사,,1998-02-15,1999-12-05,,2,2종,2,터널,진북터널(하),1.6,2,0.0,경상남도 창원시 마산합포구 진동면 인곡리,,,,,진영국토관리사무소,,,7,일반국도2호선,"7,324,084",0,,,,,,,,,,,1500,N,Y,,배수식,원형,NATM,돌출식,1.8,6.8,901.5,,
,,,,,,9D803AEAA8BB07B7E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,2010-12-31,2,일경산업개발(주),,1999-05-12,2010-12-29,마리-송정간 국도4차로 확장공사,(주)새길엔지니어링,,1996-04-29,1997-08-31,,2,2종,2,터널,장백터널(상),2.6,0,0.0,경상남도 거창군 마리면 영승리,,,,,진주국토관리사무소,,,7,일반국도3호선,"5,368,000",2,,,,,,,,,,,0,N,N,,배수식,원형,NATM,면벽식,1,6.7,639,,
,,,,,,9D8051B4DD4C08CDE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,2010-12-31,2,일경산업개발(주),,1999-05-12,2010-12-29,마리-송정간 국도4차로 확장공사,(주)새길엔지니어링,,1996-04-29,1997-08-31,,2,2종,2,터널,거열터널(상),2.6,0,0.0,경상남도 거창군 마리면 하고리,,,,,진주국토관리사무소,,,7,일반국도3호선,"4,409,000",2,,,,,,,,,,,0,N,N,,배수식,원형,NATM,면벽식,-1.4,6.7,544,,
,,,,,,9D8058CA2D1909A7E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,2010-12-31,2,마리-송정간 국도4차로 확장공사,,1999-05-12,2010-12-29,마리-송정간 국도4차로 확장공사,(주)새길엔지니어링,,1996-04-29,1997-08-31,,2,2종,2,터널,거열터널(하),2.6,2,0.0,경상남도 거창군 거창읍 송정리,,,,,진주국토관리사무소,,,7,일반국도3호선,"4,409,000",0,,,,,,,,,,,0,N,N,,배수식,원형,NATM,면벽식,-1.4,6.7,493,,
,,,,,,9D8045B1A16B0813E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,2010-12-31,2,마리-송정간 국도4차로 확장공사,,1999-05-12,2010-12-29,마리-송정간 국도4차로 확장공사,(주)새길엔지니어링,,1996-04-29,1997-08-31,,2,2종,2,터널,장백터널(하),2.6,2,0.0,경상남도 거창군 거창읍 송정리,,,,,진주국토관리사무소,,,7,일반국도3호선,"5,367,000",0,,,,,,,,,,,0,N,N,,배수식,원형,NATM,면벽식,1,6.7,694,,
,,,,,,A81F8967228C5F7DE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,2010-12-31,2,한신공영(주)외 4개사,,1999-04-21,2010-12-31,국도19호선 귀래-매지간 도로확장 및 포장공사,(주)평화엔지니어링외 1개사,,1997-06-23,1998-10-07,,2,2종,2,터널,운계터널(상),0.6,0,0.0,강원도 원주시 귀래면 운계리,,,,,홍천국토관리사무소,,,7.5,일반국도19호선,"6,400,000",2,,,,,,,,,,,0,N,N,,배수식,난형,NATM,면벽식,0.6,6.7,494,,
,,,,,,A81F9BE99A9A602CE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,2010-12-31,2,한신공영(주)외 4개사,,1999-04-21,2010-12-31,국도19호선 귀래-매지간 도로확장 및 포장공사,(주)평화엔지니어링외 1개사,,1997-06-23,1998-10-07,,2,2종,2,터널,매지터널(상),0.6,0,0.0,강원도 원주시 귀래면 귀래리,,,,,홍천국토관리사무소,,,7.5,일반국도19호선,"7,121,000",2,,,,,,,,,,,0,N,N,,배수식,난형,NATM,돌출식,1.5,6.7,690,,
,,,,,,A81F8FF07F9C5FD1E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,2010-12-31,2,한신공영(주)외 4개사,,1999-04-21,2010-12-31,국도19호선 귀래-매지간 도로확장 및 포장공사,(주)평화엔지니어링외 1개사,,1997-06-23,1998-10-07,,2,2종,2,터널,운계터널(하),0.6,2,0.0,강원도 원주시 귀래면 귀래리,,,,,홍천국토관리사무소,,,7.5,일반국도19호선,"6,400,000",0,,,,,,,,,,,0,N,N,,배수식,난형,NATM,면벽식,0.6,6.7,475,,
,,,,,,A81C3C858E664D2BE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,아스팔트,고무재,2010-12-31,2,한신공영(주)외 4개사,콘크리트,1999-04-21,2010-12-31,국도19호선 귀래-매지간 도로확장 및 포장공사,"(주)평화엔지니어링, (주)삼보기술단",DB-24,1997-06-23,1998-10-07,RC,3,3종,1,교량,유현교(상),0.5,0,0.0,강원도 원주시 귀래면 운계리,역T형,강재말뚝기초,T형교각,PC,홍천국토관리사무소,43,콘크리트,10,일반국도19호선,"1,156,000",2,고무받침,PSCI형교,,30.1+2@30=90.1,RubberTop조인트,강재,6.6,90.1,30.1,3,,,,,,,,,,,,,
