sptno,sptto,year,totamt,otsramt,gsumtrlct,stlct,cntrdt,stwrdt,ccwdt,gongi
C2002013,1,2002년,10000000,10000000,0,0,2002-10-29,2002-10-31,2002-12-31,60.0
C2002013,0,전체,79394000000,79394000000,0,0,2002-10-29,2002-10-31,2010-12-30,2981.0
C2004072,2,2010년,60166400000,60166400000,0,0,2005-02-04,2005-02-05,2010-12-30,2153.0
C2004072,1,2005년,2550000000,50000000,0,2500000000,2004-11-18,2004-11-19,2004-12-23,33.0
C2004072,0,전체,60216400000,60216400000,0,0,2004-11-18,2004-11-19,2010-12-30,2231.0
C2004064,7,2011년,4378000000,4338400000,24600000,15000000,2010-01-22,2010-01-26,2011-02-19,388.0
C2004064,6,2009년,3343000000,2768000000,132000000,443000000,2008-12-29,2009-01-02,2009-12-28,359.0
C2004064,5,2008년,1750000000,950600000,399400000,400000000,2008-03-20,2008-03-24,2008-12-18,268.0
C2004064,4,2007년,1847000000,1541000000,259000000,47000000,2007-02-12,2007-02-14,2007-12-18,306.0
C2004064,3,2006년,2810000000,1953000000,447000000,410000000,2006-02-10,2006-02-17,2006-12-08,293.0
C2004064,2,2005년,1581000000,1279171400,301828600,0,2005-02-01,2005-02-02,2005-12-10,310.0
C2004064,1,2004년,100000000,100000000,0,0,2004-10-06,2004-10-07,2004-12-24,77.0
C2004064,0,전체,15806100000,12930171400,1560928600,1315000000,2004-10-06,2004-10-07,2011-02-19,2325.0
C2004065,7,2011년,4004700000,3984700000,0,20000000,2010-01-21,2010-01-26,2011-02-19,388.0
C2004065,6,2009년,3764000000,3299000000,276000000,189000000,2008-12-29,2009-01-02,2009-12-22,353.0
C2004065,5,2009년,1750000000,1216500000,283500000,250000000,2008-03-21,2008-03-24,2008-12-17,267.0
C2004065,4,2008년,2787300000,2441600000,258700000,87000000,2007-02-13,2007-02-14,2007-12-17,305.0
C2004065,3,2007년,2160000000,1714000000,196000000,250000000,2006-02-10,2006-02-17,2006-12-08,293.0
C2004065,2,2005년,2300000000,2231000000,69000000,0,2005-02-01,2005-02-02,2005-12-20,320.0
C2004065,1,2004년,304000000,100000000,0,204000000,2004-10-06,2004-10-08,2004-12-17,69.0
C2004065,0,전체,17070000000,14993000000,1077000000,1000000000,2004-10-06,2004-10-08,2011-02-19,2324.0
C2014038,4,2017년,3757000000,3244625000,455375000,57000000,2017-01-25,2017-02-01,2017-12-31,332.0
C2014038,3,2016년,4500000000,3235368000,764632000,500000000,2016-01-28,2016-02-01,2016-12-31,333.0
C2014038,2,2015년,7000000000,3885690000,114310000,3000000000,2015-01-23,2015-01-26,2015-12-31,338.0
C2014038,1,2014년,1247000000,500000000,0,747000000,2014-05-19,2014-05-20,2014-12-31,224.0
C2014038,0,전체,19537245000,13509245000,1574000000,4454000000,2014-05-19,2014-05-20,2017-12-31,1320.0
C2015033,6,2020년,4064269000,3455980700,588799300,19489000,2020-03-17,2020-03-23,2020-11-21,242.0
C2015033,5,2019년,5482000000,3174812960,449187040,1858000000,2019-02-01,2019-02-07,2019-12-31,326.0
C2015033,4,2018년,7509000000,6199224470,1252775530,57000000,2018-01-30,2018-02-01,2018-12-27,328.0
C2015033,3,2017년,12230000000,10213300000,971700000,1045000000,2017-01-24,2017-02-01,2017-12-26,327.0
C2015033,2,2016년,7500000000,1958900000,541100000,5000000000,2016-01-28,2016-02-01,2016-12-26,328.0
C2015033,1,2015년,20000000,20000000,0,0,2015-12-10,2015-12-15,2015-12-31,15.0
C2015033,0,전체,39426919150,26491968280,3540461870,9394489000,2015-12-10,2015-12-15,2020-11-21,1802.0
C2014034,4,2016년,1465665000,1108542000,284123000,73000000,2016-01-29,2016-02-01,2016-11-30,302.0
C2014034,3,2015년,4890000000,3511408000,488592000,890000000,2015-11-30,2015-01-26,2015-12-31,338.0
C2014034,2,2014년,1607000000,500000000,0,1107000000,2014-02-10,2014-02-13,2014-12-31,320.0
C2014034,1,2014년,20000000,20000000,0,0,2013-12-26,2014-06-12,2014-09-09,88.0
C2014034,0,전체,7982665000,5139950000,772715000,2070000000,2013-12-26,2013-12-27,2016-11-30,1068.0
C2013930,9,2020년,4765629630,4514886000,248743630,2000000,2020-03-20,2020-03-23,2020-07-17,115.0
C2013930,8,2019년,5519000000,4975447780,434552220,109000000,2019-03-14,2019-03-18,2019-06-19,92.0
C2013930,7,2018년,6548124000,6215885300,319238700,13000000,2018-01-25,2018-02-01,2018-12-27,328.0
C2013930,6,2017년,3785649700,3270428000,365221700,150000000,2017-01-24,2017-02-01,2017-12-31,332.0
C2013930,5,2016년,3177900000,3177900000,0,0,2016-01-27,2016-02-01,2016-12-31,333.0
C2013930,4,2015년,8000000000,3970000000,30000000,4000000000,2015-01-21,2015-01-22,2015-12-31,342.0
C2013930,3,2015년,12106000000,4000000000,0,8106000000,2014-02-10,2014-02-12,2015-01-07,328.0
C2013930,2,2014년,5600000000,3000000000,0,2600000000,2013-04-11,2013-04-12,2013-12-27,258.0
C2013930,1,2013년,10000000,10000000,0,0,2013-03-07,2013-03-18,2013-06-15,88.0
C2013930,0,전체,40780933630,31518747080,1751186550,7511000000,2013-03-07,2013-03-18,2020-07-17,2677.0
C2004013,4,2007년,2500000000,2197940000,302060000,0,2007-02-13,2007-02-22,,239.0
C2004013,3,2006년,2750000000,2372400000,377600000,0,2006-02-12,2006-02-17,2006-12-20,305.0
C2004013,2,2005년,3000000000,2630600000,369400000,0,2005-02-03,2005-02-03,2005-12-21,320.0
C2004013,1,2004년,400000000,400000000,0,0,2004-07-01,2004-07-01,,182.0
C2004013,0,전체,10434000001,9060600001,1373400000,0,2004-06-30,2004-07-01,2008-05-11,1409.0
C2003059,3,2005년,3000000000,2955100000,44900000,0,2005-01-29,2005-02-03,,330.0
C2003059,2,2004년,2461000000,2187963000,273037000,0,2004-02-02,2004-02-09,,325.0
C2003059,1,2003년,550000000,374000000,176000000,0,2003-05-19,2003-05-26,,218.0
C2003059,0,전체,6550434000,6232500000,317934000,0,,2003-05-26,2006-05-25,1094.0
C2005033,5,2009년,1449999760,1449999760,0,0,2008-12-29,2009-01-06,,133.0
C2005033,4,2008년,1961440000,1961440000,0,0,2008-03-06,2008-03-10,,287.0
C2005033,3,2007년,1975820000,1773868000,201952000,0,2007-02-12,2007-02-12,,311.0
C2005033,2,2006년,994000000,892925000,101075000,0,2006-02-08,2006-02-14,,301.0
C2005033,1,2005년,285000000,71837240,213162760,0,2005-06-08,2005-06-11,,179.0
C2005033,0,전체,11506260000,6150070000,516190000,4840000000,2005-06-11,2005-06-11,2008-05-20,1073.0
C2004017,6,2009년,3671000000,2703453000,427547000,540000000,2009-01-02,2009-01-02,,240.0
C2004017,5,2008년,4008000000,2698109000,209891000,1100000000,2008-03-07,2008-03-10,2008-12-18,282.0
C2004017,4,2007년,2680000000,2050770000,249230000,380000000,2007-02-28,2007-03-05,2007-12-16,285.0
C2004017,3,2006년,2980000000,2320000000,560000000,100000000,2006-02-13,2006-02-14,2006-12-16,304.0
C2004017,2,2005년,2020000000,1418300000,601700000,0,2005-01-29,2005-02-02,2005-12-23,323.0
C2004017,1,2004년,1100000000,100000000,0,1000000000,2004-06-24,2004-06-28,2004-12-22,176.0
C2004017,0,전체,16649700000,11480730000,2048970000,3120000000,2004-06-24,2004-06-28,2009-08-31,1889.0
C2003056,3,2005년,2598000000,2538800000,59200000,0,2005-02-01,2005-02-02,,331.0
C2003056,2,2004년,3158000000,3158000000,0,0,2004-02-04,2004-02-09,,325.0
C2003056,1,2003년,770000000,770000000,0,0,2003-06-03,2003-06-10,,203.0
C2003056,0,전체,10411000000,10237000000,174000000,0,,2003-06-10,2007-05-19,1438.0
C2003055,4,2006년,3375600000,3375600000,0,0,2006-02-10,2006-02-17,2006-12-20,305.0
C2003055,3,2005년,3900000000,3849500000,50500000,0,2005-02-02,2005-02-02,2005-12-23,323.0
C2003055,2,2004년,5525000000,2555000000,0,2970000000,2004-02-03,2004-02-09,2004-12-22,316.0
C2003055,1,2003년,1700000000,650000000,0,1050000000,2003-05-30,2003-05-30,2003-12-22,205.0
C2003055,0,전체,17189000000,16885000000,304000000,0,2003-05-30,2003-05-30,2007-05-08,1438.0
C2003058,4,2007년,3500000000,3460500000,39500000,0,2006-02-07,2006-02-17,,681.0
C2003058,3,2005년,4300000000,4099500000,200500000,0,2005-02-02,2005-02-02,2005-12-21,321.0
C2003058,2,2004년,4666000000,4613000000,53000000,0,2004-02-02,2004-02-09,2004-12-15,309.0
C2003058,1,2003년,550000000,550000000,0,0,2003-05-28,2003-06-10,2003-12-20,192.0
C2003058,0,전체,15948000000,15655000000,293000000,0,2003-05-28,2003-06-10,2007-06-09,1459.0
C2003057,4,2006년,2454000000,2435300000,18700000,0,2006-02-10,2006-02-17,,315.0
C2003057,3,2005년,2820000000,2820000000,0,0,2005-02-01,2005-02-02,2005-12-21,321.0
C2003057,2,2004년,2712000000,2644700000,67300000,0,2004-02-02,2004-02-09,2004-12-15,309.0
C2003057,1,2003년,550000000,550000000,0,0,2003-05-27,2003-05-30,2003-12-20,203.0
C2003057,0,전체,8536000000,8450000000,86000000,0,,2003-05-30,2006-12-30,1309.0
C2003053,3,2005년,863000000,863000000,0,0,2005-01-29,2005-02-03,,330.0
C2003053,2,2004년,1800000000,1800000000,0,0,2004-02-02,2004-02-09,,325.0
C2003053,1,2003년,450000000,360000000,90000000,0,2003-05-07,2003-05-15,2003-12-31,229.0
C2003053,0,전체,3113000000,3023000000,90000000,0,,2003-05-15,2006-04-14,1064.0
C2001003,8,2008년,10562900000,10562900000,0,0,2008-02-27,2008-02-28,,306.0
C2001003,7,2007년,7607000000,7607000000,0,0,2007-01-20,2007-02-27,2007-12-31,306.0
C2001003,6,2006년,6490000000,6490000000,0,0,2006-02-14,2006-02-21,2006-12-31,312.0
C2001003,5,2005년,5423000000,5423000000,0,0,2005-02-02,2005-02-07,2005-12-31,326.0
C2001003,4,2004년,3000000000,3000000000,0,0,2004-02-18,2004-02-25,2004-12-31,309.0
C2001003,3,2003년,1028165000,1028165000,0,0,2003-01-28,2003-01-30,2003-12-31,334.0
C2001003,2,2002년,250000000,250000000,0,0,2002-01-28,2002-02-01,2002-12-31,332.0
C2001003,1,2002년,10000000,10000000,0,0,2001-12-19,2001-12-28,2001-12-31,2.0
C2001003,0,전체,34371065000,34371065000,0,0,2001-12-19,2001-12-28,2009-05-31,2710.0
C1997001,6,2006년,148895000000,148895000000,0,0,2001-02-10,2001-02-19,,2140.0
C1997001,5,2000년,6900000000,6900000000,0,0,2000-02-15,2000-02-18,,224.0
C1997001,4,1999년,9476000000,9476000000,0,0,1999-01-28,1999-02-01,,332.0
C1997001,3,1998년,7100000000,7100000000,0,0,1998-04-01,1998-04-03,,271.0
C1997001,2,1998년,1000000000,1000000000,0,0,1997-03-28,1997-03-28,,407.0
C1997001,1,1997년,100000000,100000000,0,0,1997-02-19,1997-02-27,,209.0
C1997001,0,전체,192871000000,173471000000,0,19400000000,1997-02-19,1997-02-27,2006-12-31,3593.0
C2005077,4,2013년,64102940000,57745238800,1057701200,5300000000,2008-03-07,2008-03-07,2013-11-30,2093.0
C2005077,3,2008년,7560000000,5260000000,0,2300000000,2007-02-15,2007-02-20,,319.0
C2005077,2,2006년,1770000000,750000000,0,1020000000,2006-04-25,2006-04-26,,239.0
C2005077,1,2006년,5000000,5000000,0,0,2006-03-07,2006-03-10,,179.0
C2005077,0,전체,63369200000,54749200000,0,8620000000,2006-03-07,2006-03-10,2013-11-30,2821.0
C2003006,5,2015년,103092000000,88963000000,712000000,13417000000,2007-02-26,2007-02-26,2015-11-20,3188.0
C2003006,4,2006년,6768000000,5168000000,0,1600000000,2006-02-21,2006-02-25,2006-12-26,303.0
C2003006,3,2005년,4889000000,3092000000,36000000,1761000000,2005-02-01,2005-02-02,2005-12-29,329.0
C2003006,2,2004년,4660000000,3500000000,0,1160000000,2004-02-12,2004-02-16,2004-12-31,318.0
C2003006,1,2003년,1370000000,170000000,0,1200000000,2003-09-17,2003-09-18,2003-12-31,103.0
C2003006,0,전체,125059000000,100893000000,365000000,23801000000,2013-12-26,2003-09-18,2015-11-20,4445.0
C2005085,8,2012년,2846000000,2737600000,108400000,0,2012-02-01,2012-02-01,2012-12-26,328.0
C2005085,7,2011년,4054000000,3991700000,62300000,0,2011-01-27,2011-01-31,2011-12-26,328.0
C2005085,6,2011년,3034100000,3034100000,0,0,2010-01-26,2010-02-01,2010-12-22,323.0
C2005085,5,2009년,3403700000,3353800000,49900000,0,2008-12-30,2009-01-05,2009-12-17,345.0
C2005085,4,2009년,3099105190,3024000000,75105190,0,2008-03-10,2008-03-11,2008-12-17,280.0
C2005085,3,2008년,3324200000,3324200000,0,0,2007-03-06,2007-03-08,2007-12-21,287.0
C2005085,2,2006년,1010000000,1010000000,0,0,2006-02-24,2006-02-28,2006-12-25,299.0
C2005085,1,2005년,1000000,1000000,0,0,2005-12-23,2005-12-28,2005-12-28,-1.0
C2005085,0,전체,21331900000,21194000000,137900000,0,2005-12-23,2005-12-28,2013-06-13,2723.0
C2005089,0,전체,0,0,0,0,2005-12-14,2005-12-14,2009-12-17,1463.0
C2000001,9,2008년,2000000000,1907500000,92500000,0,2008-03-25,2008-03-26,2008-12-22,270.0
C2000001,8,2007년,1807000000,1807000000,0,0,2007-02-21,2007-02-27,2007-12-21,296.0
C2000001,7,2006년,2800000000,2649900000,150100000,0,2006-03-02,2006-03-07,2006-12-06,273.0
C2000001,6,2005년,3400000000,3400000000,0,0,2005-02-02,2005-02-04,2005-12-21,319.0
C2000001,5,2005년,3700000000,3646564000,53436000,0,2004-02-27,2004-03-03,2005-03-31,392.0
C2000001,4,2004년,1300000000,1150200000,149800000,0,2003-02-05,2003-02-10,2004-11-10,638.0
C2000001,3,2003년,3474256000,3459256000,15000000,0,2002-01-25,2002-01-31,2003-12-23,690.0
C2000001,2,2001년,500000000,500000000,0,0,2001-03-24,2001-03-31,2001-12-31,274.0
C2000001,10,2010년,2268044000,2267880000,164000,0,2009-01-07,2009-01-08,,359.0
C2000001,1,2001년,500000000,500000000,0,0,2000-05-29,2000-06-01,2001-12-31,577.0
C2000001,0,전체,21749300000,21288300000,461000000,0,2000-05-29,2000-06-01,2010-01-03,3502.0
C2010021,5,2020년,0,0,0,0,2020-01-28,2020-01-16,2020-06-28,163.0
C2010021,4,2020년,0,0,0,0,2020-01-16,2020-01-16,2020-03-18,61.0
C2010021,3,2019년,31598000000,27303029890,4286970110,8000000,2019-01-30,2019-02-01,2019-12-31,332.0
C2010021,2,2019년,143889454115,129094230000,13647224115,1148000000,2011-12-15,2010-06-15,2019-11-25,3449.0
C2010021,1,2017년,135417117000,122830619000,11438498000,1148000000,2010-06-14,2010-06-15,2017-05-08,2518.0
C2010021,0,전체,144696000000,129094230000,13643770000,1958000000,2013-03-25,2010-06-15,2020-03-18,3563.0
C2010022,2,2019년,11052434220,11052434220,0,0,2019-01-11,2019-01-11,2019-09-30,261.0
C2010022,1,2018년,111976472000,92289000000,13421472000,6266000000,2018-12-18,2010-01-20,2018-12-31,3266.0
C2010022,0,전체,119918000000,100242000000,13410000000,6266000000,2010-06-25,2010-06-28,2019-10-31,3411.0
C2002029,6,2007년,2749539000,2749539000,0,0,2007-02-13,2007-02-22,,309.0
C2002029,5,2006년,3754000000,3754000000,0,0,2006-02-14,2006-02-23,2006-12-31,310.0
C2002029,4,2005년,2492000000,2492000000,0,0,2005-01-29,2005-02-02,2005-12-31,331.0
C2002029,3,2004년,6100000000,5000000000,0,1100000000,2004-02-02,2004-02-09,2004-12-31,325.0
C2002029,2,2003년,2120000000,1020000000,0,1100000000,2003-02-05,2003-01-18,2003-12-26,341.0
C2002029,1,2003년,2731000000,231000000,0,2500000000,2002-09-18,2002-09-26,2003-05-10,225.0
C2002029,0,전체,20888000000,20888000000,0,0,2002-09-18,2002-09-26,2008-12-31,2287.0
C1999031,0,전체,81499000000,81499000000,0,0,1999-03-05,1999-03-05,2005-09-30,2400.0
C2014039,3,2016년,4548253380,2877214530,1371038850,300000000,2016-06-24,2016-06-24,2016-12-19,177.0
C2014039,2,2015년,5661392000,1440692000,120700000,4100000000,2015-01-26,2015-01-26,2015-12-23,330.0
C2014039,1,2014년,1850000000,350000000,0,1500000000,2014-06-17,2014-06-20,2014-12-22,184.0
C2014039,0,전체,13545928000,4667906530,2178021470,6700000000,2014-06-17,2014-06-20,2016-12-19,912.0
C2007010,4,2016년,88039218000,69479013420,6903204580,11657000000,2008-12-30,2009-01-02,2016-12-27,2915.0
C2007010,3,2009년,10000000000,1000000000,0,9000000000,2008-02-18,2008-02-20,2009-02-14,359.0
C2007010,2,2008년,4400000000,200000000,0,4200000000,2007-04-25,2007-04-26,2008-01-21,269.0
C2007010,1,2007년,10000000,10000000,0,0,2007-02-05,2007-02-12,2007-04-13,59.0
C2007010,0,전체,102449218000,70689013420,6903204580,24857000000,2007-02-05,2007-02-12,2016-12-27,3605.0
C2003119,4,2006년,1974000000,1780910200,193089800,0,2006-02-24,2006-02-28,,268.0
C2003119,3,2005년,3873000000,3305466500,567533500,0,2005-01-31,2005-02-03,2005-12-26,325.0
C2003119,2,2004년,2680000000,2552323300,127676700,0,2004-02-20,2004-02-25,2004-12-21,299.0
C2003119,1,2003년,500000000,500000000,0,0,2003-07-04,2003-07-09,2003-12-31,174.0
C2003119,0,전체,9027000000,8138700000,888300000,0,2003-07-04,2003-07-09,2006-11-24,1233.0
C1998020,5,2006년,63549000000,56188000000,0,7361000000,2002-01-31,2002-02-07,2006-12-27,1783.0
C1998020,4,2002년,21086000000,16386000000,0,4700000000,2001-02-16,2001-02-20,2002-03-22,394.0
C1998020,3,2000년,15000000000,12000000000,0,3000000000,2000-02-18,2000-02-22,2000-12-23,304.0
C1998020,2,1999년,7259000000,5259000000,0,2000000000,1999-01-26,1999-01-26,1999-12-24,331.0
C1998020,1,1998년,330000000,200000000,0,130000000,1998-08-18,1998-08-24,1998-12-26,123.0
C1998020,0,전체,108394000000,90033000000,0,18361000000,1998-08-18,1998-08-24,2006-12-28,3047.0
C2009058,2,2017년,129446446770,94789000000,9805446770,24852000000,2010-01-22,2010-02-23,2017-12-29,2865.0
C2009058,1,2009년,508310000,500000000,0,8310000,2009-04-28,2009-04-30,2009-12-31,244.0
C2009058,0,전체,109377883300,79570800000,11319083300,18488000000,2009-04-28,2009-04-30,2017-12-29,3164.0
C2010035,8,2017년,9620837450,6719519390,2901318060,0,2017-01-19,2017-01-12,2017-12-31,352.0
C2010035,7,2016년,17154000000,12437657350,3098342650,1618000000,2016-01-12,2016-01-21,2017-01-04,348.0
C2010035,6,2015년,18244000000,14590926220,2884073780,769000000,2015-01-21,2015-01-26,2015-12-15,322.0
C2010035,5,2014년,9630282000,7046856690,489425310,2094000000,2014-02-03,2014-02-06,2014-12-18,314.0
C2010035,4,2013년,7500000000,2936280200,563719800,4000000000,2013-02-01,2013-02-07,2013-12-19,314.0
C2010035,3,2013년,9271606540,3271606540,0,6000000000,2012-02-03,2012-02-07,2013-08-21,560.0
C2010035,2,2011년,1010000000,9993610,6390,1000000000,2011-02-17,2011-02-18,2011-12-31,315.0
C2010035,1,2011년,1500000000,1461160000,38840000,0,2010-08-26,2010-09-13,2011-12-31,473.0
C2010035,0,전체,74863385400,48474000000,9908385400,16481000000,2010-08-26,2010-09-13,2017-12-31,2665.0
C2005070,9,2014년,13950000000,11034179040,2875820960,40000000,2013-02-20,2013-02-20,2014-10-21,607.0
C2005070,8,2013년,8473000000,8217600000,178400000,77000000,2012-02-02,2012-02-06,2013-06-25,504.0
C2005070,7,2012년,9000000000,8787000000,213000000,0,2011-02-14,2011-02-17,2012-06-08,476.0
C2005070,6,2010년,8000000000,7386679000,513321000,100000000,2010-02-02,2010-02-04,2010-12-17,315.0
C2005070,5,2009년,7069000000,4981000000,253000000,1835000000,2009-01-06,2009-01-06,2009-12-16,343.0
C2005070,4,2008년,700000000,572200000,127800000,0,2008-02-20,2008-02-20,2008-12-23,306.0
C2005070,3,2007년,815000000,280000000,20000000,515000000,2007-02-14,2007-02-14,2007-12-20,308.0
C2005070,2,2006년,1046000000,25000000,0,1021000000,2006-02-14,2006-02-14,2006-12-22,310.0
C2005070,10,2014년,5072317670,3399000000,880317670,793000000,2014-06-24,2014-06-24,2014-12-31,189.0
C2005070,1,2005년,2740000000,10000000,0,2730000000,2005-12-20,2005-12-23,2005-12-26,2.0
C2005070,0,전체,51391800000,39693100000,4503700000,7195000000,2005-12-20,2005-12-23,2014-12-30,3293.0
C2002009,6,2010년,65084900000,63625900000,0,1459000000,2007-02-14,2007-02-15,2010-12-30,1413.0
C2002009,5,2006년,11348000000,10243000000,0,1105000000,2006-02-13,2006-02-20,2006-12-31,313.0
C2002009,4,2005년,8163000000,6769000000,0,1394000000,2005-01-28,2005-01-28,2005-12-24,329.0
C2002009,3,2004년,10261595200,6947595200,0,3314000000,2004-02-09,2004-02-09,2004-12-31,325.0
C2002009,2,2003년,5590000000,3000000000,0,2590000000,2003-01-28,2003-01-28,2003-12-31,336.0
C2002009,1,2002년,1010000000,10000000,0,1000000000,2002-11-01,2002-11-01,2002-12-31,59.0
C2002009,0,전체,104893900000,104893900000,0,0,2002-11-01,2002-11-01,2011-12-31,3346.0
C2007062,3,2015년,123789000000,85609000000,0,38180000000,2008-12-30,2009-01-02,2015-09-30,2461.0
C2007062,2,2008년,10500000000,2500000000,0,8000000000,2008-02-19,2008-02-20,2008-12-31,314.0
C2007062,1,2008년,2100000000,100000000,0,2000000000,2007-11-09,2007-11-12,2008-03-11,119.0
C2007062,0,전체,137285000000,89105000000,0,48180000000,2007-11-08,2007-11-12,2014-09-30,2513.0
C1996007,0,전체,0,0,0,0,1996-11-12,1996-11-12,2003-12-25,2598.0
C2009068,5,2014년,5864350000,5571350000,0,293000000,2013-02-27,2013-02-28,2014-01-26,331.0
C2009068,4,2012년,9177000000,5247000000,0,3930000000,2012-02-01,2012-02-06,2012-12-31,328.0
C2009068,3,2011년,8826000000,3600000000,0,5226000000,2011-01-28,2011-01-31,2011-12-21,323.0
C2009068,2,2010년,8485000000,2470000000,0,6015000000,2010-02-04,2010-02-04,2011-01-14,343.0
C2009068,1,2009년,2886000000,50000000,0,2836000000,2009-06-15,2009-06-19,2009-12-16,179.0
C2009068,0,전체,39079550000,17579550000,0,21500000000,2009-06-15,2009-06-19,2013-12-31,1655.0
C2001002,7,2009년,58949000000,58949000000,0,0,2006-02-10,2006-02-13,,1416.0
C2001002,6,2006년,10010000000,10010000000,0,0,2005-01-23,2005-01-28,2005-12-20,325.0
C2001002,5,2004년,14563000000,14563000000,0,0,2004-01-25,2004-02-06,2004-12-23,320.0
C2001002,4,2003년,10100000000,10000000000,0,100000000,2003-10-13,2003-02-05,2003-12-22,319.0
C2001002,3,2003년,6900000000,6900000000,0,0,2002-01-25,2002-01-28,2003-05-04,460.0
C2001002,2,2001년,5854000000,1154000000,0,4700000000,2001-09-01,2001-09-10,2001-12-26,106.0
C2001002,1,2001년,100000000,100000000,0,0,2001-06-25,2001-07-02,2001-09-12,71.0
