ofccd,ofcnm,rutcd,rutnm,fctkdcd,fctkdnm,fctcfcd,fctcfnm,fcno,fctnm,sectnm,lctnm,ccwdt,cstcmpnm,cwknm
55,진영국토관리사무소,55005,일반국도5호선,1,교량,0,기타,017A88FE9E94E42E0EC08C157E732073,내포IC진입교,마산 구산 심리~마산 구산 내포리,경상남도 창원시 마산합포구 구산면 옥계리,2020-08-21,(주)삼호,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,2,2종,017738DA426E9E20F6ED7122C4E11EE0,남포천교(마산방향),마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,2,2종,017738DA438728E0467D0CE46B1FC041,남포천교(거제방향),마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,2,2종,017738DA4491C1AB34FBA04155E2F5D6,내포교(마산방향),마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,2,터널,2,2종,01773E2F6C9C7D496DD3EB946A07A9E6,"내포1터널(상행,마산)",마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,0,기타,017738DA4ABE253272D399670B0732A7,난포IC R-C교,마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,0,기타,017738DA4BD8FBA627CDD27F5C8549DC,내포IC교,마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,2,터널,2,2종,01773E2F642F6C30D85B5799D5B9C59B,"심리터널(상행,마산)",마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,2,터널,2,2종,01773E2F6B26AAAB730EC9FC15BB33A1,"용호터널(상행,마산)",마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,1,1종,017738DA45947537B852A6188B522C3A,내포교(거제방향),마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,2,터널,2,2종,01773E2F6A72E3B97328698B1351ACB9,"심리터널(하행,거제)",마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,2,터널,2,2종,01773E2F6BE04B6D7630EAED83AE690D,"용호터널(하행,거제)",마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
55,진영국토관리사무소,55005,일반국도5호선,2,터널,2,2종,01773E2F6D4C5A53DEB71D9F81E9475A,"내포1터널(하행,거제)",마산 구산 심리~마산 구산 내포리,,2020-08-21,대림건설㈜,거제-마산2 국도건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,0,기타,017B5BE84C4961C7F8BA1B746940E810,거의 RAMP-F1교,구포~생곡1(선개통),경상북도 구미시 거의동,2020-06-30,현대건설(주)외3개사,구미시 관내 국도대체우회도로(구포-생곡1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,0,기타,017B5BE88CF6B7546B9FE1A1185FA8D9,거의 RAMP-F2교,구포~생곡1(선개통),경상북도 구미시 거의동,2020-06-30,현대건설(주)외3개사,구미시 관내 국도대체우회도로(구포-생곡1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,0,기타,017B5BE8E2237A5664A0EF45AE019230,거의 RAMP-G교,구포~생곡1(선개통),경상북도 구미시 거의동,2020-06-30,현대건설(주)외3개사,구미시 관내 국도대체우회도로(구포-생곡1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,0,기타,017B5BE92ACEAE16D94B7D873D25E650,거의 RAMP-H교,구포~생곡1(선개통),경상북도 구미시 거의동,2020-06-30,현대건설(주)외3개사,구미시 관내 국도대체우회도로(구포-생곡1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,1,1종,017B5BE975F269F54B00C0E3852C963C,거의 RAMP-A교,구포~생곡1(선개통),경상북도 구미시 거의동,2020-06-30,현대건설(주)외3개사,구미시 관내 국도대체우회도로(구포-생곡1)건설공사
42,전주국토관리사무소,42012,일반국도12호선,1,교량,1,1종,017E754B71634AB7ABCE9B3D45F5EDAC,동서3교,군산~김제,전라북도 김제시 진봉면 심포리,2020-06-29,롯데건설㈜,새만금 동서2축 도로건설공사(제2공구)
42,전주국토관리사무소,42012,일반국도12호선,1,교량,2,2종,017E754B7E2103A029D0E5F5242A6A5C,동서4교,군산~김제,전라북도 김제시 진봉면 심포리,2020-06-29,롯데건설㈜,새만금 동서2축 도로건설공사(제2공구)
31,논산국토관리사무소,31036,일반국도36호선,1,교량,0,기타,0179CA4F292D4EEBEB471503DA9C3066,장승육교(하),청양~청양,충청남도 청양군 청양읍 장승리,2020-06-28,(주)한진중공업,보령-청양(제2공구) 도로건설공사
31,논산국토관리사무소,31036,일반국도36호선,1,교량,0,기타,0179CA4F06AEC585B8F402AA68B5E1CA,장승육교(상),청양~청양,충청남도 청양군 청양읍 장승리,2020-06-28,(주)한진중공업,보령-청양(제2공구) 도로건설공사
31,논산국토관리사무소,31036,일반국도36호선,2,터널,1,1종,0174D3DF329467E14B5AB0AF80E5F724,여주재터널(상),청양~청양,충청남도 청양군 청양읍 장승리,2020-06-28,(주)한진중공업,보령-청양(제2공구) 도로건설공사
31,논산국토관리사무소,31036,일반국도36호선,1,교량,2,2종,0174D3D21B2DA2A673AD7F06B27824D3,매산천교,청양~청양,충청남도 청양군 화성면 매산리,2020-06-28,(주)한진중공업,보령-청양(제2공구) 도로건설공사
31,논산국토관리사무소,31036,일반국도36호선,2,터널,1,1종,0174F6419BEDC7813A8EF7549284CB04,여주재터널(하),청양~청양,충청남도 청양군 청양읍 장승리,2020-06-28,(주)한진중공업,보령-청양(제2공구) 도로건설공사
31,논산국토관리사무소,31036,일반국도36호선,1,교량,0,기타,0179CA4EDBAA523066CBF6FC8D3C334A,장승육교(상),미지정~미지정,충청남도 청양군 청양읍 장승리,2020-06-28,(주)한진중공업,보령-청양(제2공구) 도로건설공사
53,포항국토관리사무소,53036,일반국도36호선,2,터널,2,2종,0176B264646FD9EE28B17702529B910F,삼근2터널,서~근남,,2020-06-28,신동아건설㈜,서면-근남1 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,1,교량,2,2종,0176B23F073F7CBDF985F825154F4B83,하원3교,서~근남,경상북도 울진군 서면 하원리,2020-06-28,㈜한국종합기술,서면-근남2 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,1,교량,2,2종,0176B23F0225C54CB2B9BB28E978332B,대흥1교,서~근남,경상북도 울진군 울진읍 대흥리,2020-06-28,㈜한국종합기술,서면-근남2 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,2,터널,2,2종,0176B264664751896EA1F603C6940F89,대흥터널,서~근남,,2020-06-28,신동아건설㈜,서면-근남1 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,1,교량,2,2종,0176B23F060B25C79C1C03E30F67CAF7,대흥3교,서~근남,경상북도 울진군 울진읍 대흥리,2020-06-28,㈜한국종합기술,서면-근남2 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,1,교량,1,1종,0176B23F07FA5D7D007CB83B6DED5007,수평교,서~근남,경상북도 울진군 서면 삼근리,2020-06-28,㈜한국종합기술,서면-근남2 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,2,터널,2,2종,0176B26462F8476277D1101C61534381,삼근1터널,서~근남,,2020-06-28,신동아건설㈜,서면-근남1 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,1,교량,2,2종,0176B23F07A09C2D4C9702457FF36CAE,하원4교,서~근남,경상북도 울진군 울진읍 대흥리,2020-06-28,㈜한국종합기술,서면-근남2 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,2,터널,2,2종,0176B26464C54303CD83EC0448856D0F,삼근3터널,서~근남,,2020-06-28,신동아건설㈜,서면-근남1 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,1,교량,1,1종,0176B23F06DCCF480D66094103909D2C,하원2교,서~근남,경상북도 울진군 서면 하원리,2020-06-28,㈜한국종합기술,서면-근남2 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,1,교량,2,2종,0176B23F04E212B02CAD98F5C6E462A9,대흥2교,서~근남,경상북도 울진군 울진읍 대흥리,2020-06-28,㈜한국종합기술,서면-근남2 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,1,교량,2,2종,0176B23F06804484D5A488DBE02BC338,하원1교,서~근남,경상북도 울진군 서면 하원리,2020-06-28,㈜한국종합기술,서면-근남2 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,2,터널,1,1종,0176B2646521727F74DCA768332AA704,불영계곡1터널,서~근남,,2020-06-28,신동아건설㈜,서면-근남1 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,2,터널,2,2종,0176B26465E5017124607D320D336111,불영계곡3터널,서~근남,,2020-06-28,신동아건설㈜,서면-근남1 국도건설공사
53,포항국토관리사무소,53036,일반국도36호선,2,터널,2,2종,0176B264657CCA1FA0C2E5F3DEDF4F67,불영계곡2터널,서~근남,,2020-06-28,신동아건설㈜,서면-근남1 국도건설공사
32,충주국토관리사무소,32005,일반국도5호선,1,교량,0,기타,0172B5585B6AD2DBCA047563B4D74402,가평1교,신단양입구~제천시계,충청북도 단양군 매포읍 가평리,2020-04-28,광성종합건설(주),시설물유지관리시스템 기타 공사
34,예산국토관리사무소,34039,일반국도39호선,1,교량,2,2종,017CDF2FCB855501B67699D329DBD05C,석정교,아산~방조제,아산시 염치읍 석정리 3-2,2020-04-21,관보토건 주식회사,아산시 국도대체우회도로(염성-용두) 도로건설공사
34,예산국토관리사무소,34039,일반국도39호선,1,교량,0,기타,017CDF2C966BC433987B3D80F619B8EE,방현천교,아산~방조제,아산시 염치읍 석정리 915,2020-04-21,관보토건 주식회사,아산시 국도대체우회도로(염성-용두) 도로건설공사
34,예산국토관리사무소,34039,일반국도39호선,1,교량,2,2종,017CDF2B9264FFAB86F92B671DF1545F,음봉천교,아산~방조제,충남 아산시 염치읍 곡교리 135-10천,2020-04-21,관보토건 주식회사,아산시 국도대체우회도로(염성-용두) 도로건설공사
52,진주국토관리사무소,52019,일반국도19호선,1,교량,0,기타,0172503E883E2C853B092848FFAF5BF6,석평교,남해 이동면계~남해 남해읍계,경상남도 남해군 이동면 석평리,2020-03-26,현대건설(주),고현-이동 국도건설공사
52,진주국토관리사무소,52019,일반국도19호선,1,교량,2,2종,0172503F106B6CF1474398B419AB2AFE,도마교,남해 이동면계~남해 남해읍계,경상남도 남해군 고현면 도마리,2020-03-26,현대건설(주),고현-이동 국도건설공사
52,진주국토관리사무소,52019,일반국도19호선,1,교량,0,기타,0172503F54714471361126CBC360E628,다천교,남해 이동면계~남해 남해읍계,경상남도 남해군 이동면 다정리,2020-03-26,현대건설(주),고현-이동 국도건설공사
52,진주국토관리사무소,52019,일반국도19호선,1,교량,0,기타,0172503F97A5D0954C01538D8D772E1E,다정교,남해 이동면계~남해 남해읍계,경상남도 남해군 이동면 다정리,2020-03-26,현대건설(주),고현-이동 국도건설공사
52,진주국토관리사무소,52019,일반국도19호선,1,교량,0,기타,0172503FCA4619A35AE97A7445A4D336,입현교,남해 이동면계~남해 남해읍계,경상남도 남해군 남해읍 입현리,2020-03-26,현대건설(주),고현-이동 국도건설공사
52,진주국토관리사무소,52019,일반국도19호선,1,교량,0,기타,0172504003F7F080371A1421B7817EBF,동산교,남해 이동면계~남해 남해읍계,경상남도 남해군 남해읍 심천리,2020-03-26,현대건설(주),고현-이동 국도건설공사
52,진주국토관리사무소,52019,일반국도19호선,1,교량,0,기타,01725040467973BF7E2C89605239B517,심천교,남해 이동면계~남해 남해읍계,경상남도 남해군 남해읍 심천리,2020-03-26,현대건설(주),고현-이동 국도건설공사
44,순천국토관리사무소,44077,일반국도77호선,1,교량,0,기타,017159061239A52DD81870D86B6F25E2,공정교,화양~적금2,전라남도 여수시 화양면 장수리,2020-03-01,현대건설(주) 외 4개사,화양-적금(2공구) 도로건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,1,1종,01738DDB9816796734F235A0DBD651B9,구포교(상행),구포~덕산1,경상북도 구미시 구포동,2020-02-29,한신공영(주),구미시관내 국도대체우회도로(구포-덕산1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,1,1종,01738DDF1A0FC2C00FB29C3DADDA3720,구평IC교(상행),구포~덕산1,경상북도 구미시 구평동,2020-02-29,한신공영(주),구미시관내 국도대체우회도로(구포-덕산1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,2,터널,1,1종,01738E1FD99F0A8276391E9943385CD2,구포터널(상행),구포~덕산1,경상북도 구미시 구포동~황상동,2020-02-29,한신공영(주),구미시관내 국도대체우회도로(구포-덕산1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,0,기타,01738DDE5ECD5A7AAFA1A9A6E8EC0C20,낙수교(상행),구포~덕산1,경상북도 구미시 구평동,2020-02-29,한신공영(주),구미시관내 국도대체우회도로(구포-덕산1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,0,기타,01738DDDA087E787F1B80EACE42293F8,검성교(상행),구포~덕산1,경상북도 구미시 황상동,2020-02-29,한신공영(주),구미시관내 국도대체우회도로(구포-덕산1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,1,1종,01738DDAE3656488A853302EF087663A,한천1교(상행),구포~덕산1,"구미시 거의동, 구포동",2020-02-29,한신공영(주),구미시관내 국도대체우회도로(구포-덕산1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,1,교량,1,1종,01738DDF4BAEF83782FEFDCDB3E88887,구평I.C교(하부),구포~덕산1,경북 구미시 구평동,2020-02-29,한신공영(주),구미시관내 국도대체우회도로(구포-덕산1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,2,터널,1,1종,01738E218FA1F680D69F8E30E28F0131,인동터널(상행),구포~덕산1,"경상북도 구미시 황상동,인의동, 구평동",2020-02-29,한신공영(주),구미시관내 국도대체우회도로(구포-덕산1)건설공사
51,대구국토관리사무소,51033,일반국도33호선,2,터널,1,1종,01738E2012D47961F269379E011E60DC,구포터널(하행),구포~덕산1,경북 구미시 구포동~황상동,2020-02-29,한신공영(주),구미시관내 국도대체우회도로(구포-덕산1)건설공사
